last_updated_epoch,temperature_celsius,temperature_fahrenheit,wind_mph,wind_kph,wind_degree,wind_direction,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feels_like_celsius,feels_like_fahrenheit,visibility_km,visibility_miles,uv_index,gust_mph,gust_kph
1693002627,27.1,80.8,4.7,7.6,280,W,1004,29.64,0,0,60,6,28.5,83.3,10,6,1,9.8,15.8
1693002628,28.1,82.6,6.5,10.4,274,W,1004,29.64,0,0,54,6,29.2,84.6,10,6,1,13.6,22
1693002629,27.5,81.5,5.8,9.4,251,WSW,1004,29.64,0,0,59,6,28.9,84,10,6,1,12.3,19.8
1693002630,25.3,77.5,4.9,7.9,301,WNW,1004,29.64,0,0,74,7,27.2,81,10,6,1,10.3,16.6
1693002631,28.2,82.8,6.3,10.1,269,W,1004,29.64,0,0,48,9,28.8,83.8,10,6,1,13.2,21.2
1693002632,26.3,79.3,4.9,7.9,283,WNW,1004,29.63,0,0,78,7,28.9,84,10,6,1,9.6,15.5
1693002633,25.5,77.9,4.3,6.8,323,NW,1004,29.64,0,0,79,7,27.7,81.9,10,6,1,8.7,14
1693002634,26.4,79.5,4.5,7.2,319,NW,1004,29.63,0,0,76,7,28.9,84,10,6,1,8.9,14.4
1693002635,28.8,83.8,6,9.7,282,WNW,1004,29.65,0,0,50,6,29.8,85.6,10,6,1,12.8,20.5
1693002636,28.1,82.6,6.7,10.8,259,W,1004,29.64,0,0,58,6,29.6,85.3,10,6,1,14.1,22.7
1693002637,28,82.4,5.8,9.4,241,WSW,1004,29.63,0,0,65,7,30.3,86.5,10,6,1,11.9,19.1
1693002638,28.3,82.9,5.6,9,202,SSW,1004,29.64,0,0,82,37,33.2,91.8,10,6,7,10.1,16.2
1693002639,26.9,80.4,4.3,6.8,288,WNW,1003,29.63,0,0,71,7,29.1,84.4,10,6,1,8.9,14.4
1693002640,28.3,82.9,6.3,10.1,249,WSW,1003,29.63,0,0,61,6,30.3,86.5,10,6,1,13,20.9
1693002641,28,82.4,5.8,9.4,241,WSW,1004,29.63,0,0,65,7,30.3,86.5,10,6,1,11.9,19.1
1693002642,24.9,76.8,4.5,7.2,312,NW,1004,29.64,0,0,84,8,27.2,81,10,6,1,9.4,15.1
1693002643,28.7,83.7,6.9,11.2,263,W,1004,29.65,0,0,57,7,30.4,86.7,10,6,1,14.3,23
1693002644,28.7,83.7,6.7,10.8,269,W,1004,29.65,0,0,56,6,30.3,86.5,10,6,1,14.1,22.7
1693002645,27.7,81.9,4.3,6.8,278,W,1004,29.64,0,0,72,8,30.5,86.9,10,6,1,8.7,14
1693002646,26.8,80.2,5.1,8.3,278,W,1003,29.63,0,0,79,4,29.7,85.5,10,6,1,10.3,16.6
1693002647,29,84.2,6.9,11.2,241,WSW,1004,29.64,0,0,37,11,28.6,83.5,10,6,1,14.5,23.4
1693002648,27,80.6,8.1,13,280,W,1004,29.65,0,0,94,0,29.2,84.5,4,2,1,8.5,13.7
1693002649,27.8,82,5.6,9,270,W,1004,29.64,0,0,72,8,30.7,87.3,10,6,1,11,17.6
1693002650,27,80.6,5.1,8.3,278,W,1003,29.63,0,0,77,5,29.9,85.8,10,6,1,10.5,16.9
1693002651,28.4,83.1,5.6,9,256,WSW,1003,29.63,0,0,69,10,31.5,88.7,10,6,1,10.7,17.3
1693002652,27.5,81.5,2.2,3.6,284,WNW,1005,29.67,0.1,0,78,89,31,87.8,10,6,1,4.3,6.8
1693002653,27.7,81.9,4,6.5,239,WSW,1004,29.65,0,0,64,18,29.7,85.5,10,6,1,8.5,13.7
1693002654,28.6,83.5,6.5,10.4,261,W,1004,29.65,0,0,61,8,30.9,87.6,10,6,1,13,20.9
1693002655,25.4,77.7,5.6,9,227,SW,1008,29.76,0,0,74,9,27.2,81,10,6,1,10.5,16.9
1693002656,29.3,84.7,6,9.7,269,W,1004,29.66,0,0,58,8,31.6,88.9,10,6,1,11.2,18
1693002657,28,82.4,5.1,8.3,256,WSW,1004,29.65,0,0,67,19,30.4,86.7,10,6,1,10.5,16.9
1693002658,26.9,80.4,5.4,8.6,282,WNW,1003,29.63,0,0,78,5,29.8,85.6,10,6,1,10.7,17.3
1693002659,27.9,82.2,4.5,7.2,266,W,1004,29.64,0,0,67,15,30.3,86.5,10,6,1,9.4,15.1
1693002660,27,80.6,8.1,13,280,W,1004,29.65,0,0,94,0,29.6,85.3,4,2,1,8.3,13.3
1693002661,28.7,83.7,5.8,9.4,262,W,1005,29.67,0,0,60,9,30.8,87.4,10,6,1,11.2,18
1693002662,27.7,81.9,4,6.5,239,WSW,1004,29.65,0,0,64,18,29.7,85.5,10,6,1,8.5,13.7
1693002663,27.2,81,4.7,7.6,272,W,1003,29.63,0,0,74,6,30,86,10,6,1,9.2,14.8
1693002664,27,80.6,8.1,13,280,W,1004,29.65,0,0,94,0,28.9,83.9,4,2,1,10.3,16.6
1693002665,25.7,78.3,3.4,5.4,304,NW,1004,29.64,0,0,69,16,27.4,81.3,10,6,1,6.9,11.2
1693002666,27.9,82.2,5.6,9,266,W,1004,29.63,0,0,72,7,30.9,87.6,10,6,1,11,17.6
1693002667,28.1,82.6,4.3,6.8,254,WSW,1004,29.64,0,0,66,8,30.6,87.1,10,6,1,8.7,14
1693002668,26.3,79.3,4.9,7.9,283,WNW,1004,29.63,0,0,78,7,28.9,84,10,6,1,9.6,15.5
1693002669,29.8,85.6,5.1,8.3,271,W,1004,29.63,0,0,47,6,30.8,87.4,10,6,1,10.1,16.2
1693002670,25.3,77.5,4.3,6.8,289,WNW,1004,29.64,0,0,71,7,27,80.6,10,6,1,8.9,14.4
1693002671,29,84.2,3.8,6.1,210,SSW,1004,29.65,0,0,89,50,32.3,90.2,3,1,1,9.2,14.8
1693002672,25,77,2.2,3.6,15,NNE,1004,29.64,0,0,82,14,27.1,80.8,10,6,1,4.7,7.6
1693002673,28.4,83.1,6.9,11.2,253,WSW,1004,29.65,0,0,60,7,30.3,86.5,10,6,1,14.5,23.4
1693002674,29.5,85.1,5.6,9,275,W,1004,29.65,0,0,52,6,31,87.8,10,6,1,11,17.6
1693002675,25.1,77.2,19,30.6,234,SW,1007,29.73,11,0.43,87,79,27.7,81.9,3,1,1,39.4,63.4
1693002676,27,80.6,4.3,6.8,240,WSW,1008,29.77,4.9,0.19,84,50,30.1,86.2,4,2,1,7.4,11.9
1693002677,24.9,76.8,3.1,5,222,SW,1008,29.75,3.6,0.14,85,73,27.2,81,7,4,1,5.6,9
1693002678,28,82.4,11.9,19.1,250,WSW,1006,29.71,0.1,0,84,75,32.4,90.2,5,3,1,24.2,38.9
1693002679,24.6,76.3,7.4,11.9,265,W,1008,29.77,2.8,0.11,83,73,26.8,80.2,7,4,1,11.9,19.1
1693002680,28,82.4,11.9,19.1,250,WSW,1006,29.71,1.9,0.07,84,75,33.6,92.5,5,3,1,17.4,28.1
1693002681,24.2,75.6,7.8,12.6,273,W,1009,29.81,2,0.08,90,52,26.6,79.9,10,6,1,13,20.9
1693002682,29,84.2,2.5,4,273,W,1004,29.65,0,0,60,14,31.2,88.2,10,6,1,5.1,8.3
1693002683,27.9,82.2,5.4,8.6,255,WSW,1004,29.65,0,0,67,18,30.3,86.5,10,6,1,11.2,18
1693002684,27.1,80.8,7.8,12.6,257,WSW,1005,29.68,0,0,63,9,28.8,83.8,10,6,1,16.3,26.3
1693002685,29.8,85.6,5.1,8.3,272,W,1004,29.66,0,0,57,9,32.3,90.1,10,6,1,9.4,15.1
1693002686,26.3,79.3,7.2,11.5,251,WSW,1006,29.71,0,0,68,11,28.1,82.6,10,6,1,14.3,23
1693002687,28.3,82.9,5.8,9.4,258,WSW,1004,29.64,0,0,69,14,31.2,88.2,10,6,1,11.4,18.4
1693002688,22.9,73.2,5.8,9.4,222,SW,1009,29.79,4.4,0.17,87,66,25.1,77.2,7,4,1,10.5,16.9
1693002689,25.6,78.1,4.3,6.8,238,WSW,1009,29.78,1,0.04,79,57,27.8,82,9,5,1,6.3,10.1
1693002690,26,78.8,2.2,3.6,247,WSW,1010,29.83,0,0,84,75,28.8,83.8,4,2,1,11.9,19.1
1693002691,26.3,79.3,6.5,10.4,260,W,1007,29.73,0,0,67,12,28,82.4,10,6,1,12.3,19.8
1693002692,28.4,83.1,6,9.7,272,W,1005,29.67,0,0,52,6,29.4,84.9,10,6,1,12.8,20.5
1693002693,26.8,80.2,7.2,11.5,261,W,1006,29.71,0,0,63,16,28.3,82.9,10,6,1,13.9,22.3
1693002694,28.1,82.6,6.9,11.2,255,WSW,1004,29.66,0,0,60,6,29.9,85.8,10,6,1,14.1,22.7
1693002695,28.4,83.1,5.8,9.4,253,WSW,1006,29.7,0,0,59,9,30.3,86.5,10,6,1,10.5,16.9
1693002696,23.8,74.8,6.5,10.4,267,W,1008,29.77,0,0,76,11,25.6,78.1,10,6,1,12.8,20.5
1693002697,27.8,82,7.6,12.2,249,WSW,1005,29.68,0,0,59,8,29.4,84.9,10,6,1,15.7,25.2
1693002698,26.1,79,3.6,5.8,141,SE,1007,29.73,0.3,0.01,79,75,28.6,83.5,9,5,1,5.8,9.4
1693002699,26.4,79.5,2.2,3.6,329,NNW,1006,29.71,0.2,0.01,81,81,29.3,84.7,9,5,1,4,6.5
1693002700,25.9,78.6,2.2,3.6,339,NNW,1006,29.72,0,0,80,26,28.4,83.1,10,6,1,1.8,2.9
1693002701,24.4,75.9,2.2,3.6,309,NW,1007,29.73,0,0,86,48,26.6,79.9,10,6,1,2.5,4
1693002702,25.3,77.5,2.2,3.6,93,E,1007,29.73,0,0,80,32,27.5,81.5,10,6,1,3.6,5.8
1693002703,26.9,80.4,2.2,3.6,134,SE,1006,29.71,1.7,0.07,83,85,30.4,86.7,9,5,1,3.4,5.4
1693002704,26,78.8,2.9,4.7,295,WNW,1006,29.72,0,0,75,28,28.2,82.8,10,6,1,5.8,9.4
1693002705,25.5,77.9,2.7,4.3,310,NW,1007,29.73,0.3,0.01,78,83,27.5,81.5,9,5,1,5.6,9
1693002706,25.5,77.9,2.2,3.6,339,NNW,1006,29.72,0,0,80,26,27.8,82,10,6,1,3.1,5
1693002707,25.9,78.6,2.2,3.6,309,NW,1006,29.71,0.9,0.04,84,70,28.7,83.7,9,5,1,2.7,4.3
1693002708,25.3,77.5,2.2,3.6,93,E,1007,29.73,0,0,80,32,27.5,81.5,10,6,1,3.6,5.8
1693002709,26.2,79.2,2.9,4.7,166,SSE,1006,29.71,2.3,0.09,86,74,29.5,85.1,9,5,1,5.4,8.6
1693002710,26,78.8,2.5,4,132,SE,1006,29.72,0.8,0.03,83,89,28.9,84,9,5,1,4.7,7.6
1693002711,25.9,78.6,3.4,5.4,170,S,1006,29.71,2.9,0.11,83,87,28.7,83.7,7,4,1,6.5,10.4
1693002712,25,77,2.2,3.6,115,ESE,1010,29.83,0.7,0.03,83,75,27,80.6,3,1,1,7.2,11.5
1693002713,25,77,2.2,3.6,105,ESE,1010,29.83,0.7,0.03,83,75,27.1,80.7,3,1,1,3.1,5
1693002714,25.1,77.2,2.2,3.6,123,ESE,1007,29.74,1.4,0.06,77,85,27,80.6,9,5,1,4.3,6.8
1693002715,24.6,76.3,2.5,4,117,ESE,1006,29.7,0,0,85,18,26.8,80.2,10,6,6,4.3,6.8
1693002716,24.7,76.5,3.1,5,341,NNW,1006,29.72,0,0,73,18,26.4,79.5,10,6,1,6.5,10.4
1693002717,25.6,78.1,2.2,3.6,174,S,1005,29.67,4.3,0.17,95,73,29.2,84.6,7,4,6,1.6,2.5
1693002718,28.8,83.8,5.4,8.6,220,SW,1004,29.64,1.2,0.05,80,85,34.2,93.6,9,5,6,9.8,15.8
1693002719,25.7,78.3,3.6,5.8,133,SE,1004,29.66,0.7,0.03,91,80,29.1,84.4,9,5,6,6.3,10.1
1693002720,28.6,83.5,2.9,4.7,184,S,1004,29.63,0.1,0,77,89,33.2,91.8,10,6,6,4.9,7.9
1693002721,23.9,75,6.9,11.2,269,W,1008,29.77,0,0,74,13,25.6,78.1,10,6,1,13.9,22.3
1693002722,20.2,68.4,2.2,3.6,22,NNE,1008,29.75,0,0,98,100,20.2,68.4,0,0,5,3.1,5
1693002723,27,80.6,2.5,4,40,NE,1003,29.62,0,0,100,75,30.7,87.2,3,1,7,3.4,5.4
1693002724,31.3,88.3,7.8,12.6,274,W,1004,29.64,0,0,38,6,31.5,88.7,10,6,1,12.3,19.8
1693002725,27,80.6,4.3,6.8,253,WSW,1006,29.7,0.3,0.01,86,52,31.1,88,10,6,1,6.9,11.2
1693002726,30,86,4.3,6.8,240,WSW,1004,29.65,0,0,94,75,37,98.6,2.6,1,7,9.6,15.5
1693002727,30,86,4.3,6.8,240,WSW,1004,29.65,0.2,0.01,94,75,37,98.6,2.6,1,6,9.6,15.5
1693002728,31,87.8,5.6,9,276,W,1004,29.63,0,0,41,6,31.6,88.9,10,6,1,9.2,14.8
1693002729,28.9,84,4.3,6.8,307,NW,1004,29.64,0,0,66,16,31.9,89.4,10,6,7,8.1,13
1693002730,28.4,83.1,5.1,8.3,205,SSW,1003,29.63,0,0,81,20,33.3,91.9,10,6,7,9.8,15.8
1693002731,27.1,80.8,2.2,3.6,31,NNE,1007,29.73,0,0,67,19,29,84.2,10,6,1,3.1,5
1693002732,28.7,83.7,3.8,6.1,282,WNW,1004,29.63,0,0,54,6,30.1,86.2,10,6,1,8.1,13
1693002733,22,71.6,2.2,3.6,118,ESE,1006,29.72,0,0,99,100,24.6,76.3,0,0,5,2.2,3.6
1693002734,25,77,4.9,7.9,196,SSW,1008,29.75,4.5,0.18,87,83,27.6,81.7,7,4,1,8.9,14.4
1693002735,23.3,73.9,7.2,11.5,267,W,1010,29.82,0,0,91,35,25.6,78.1,10,6,1,10.5,16.9
1693002736,21,69.8,3.6,5.8,298,WNW,1009,29.78,0,0,74,5,21,69.8,10,6,1,7.6,12.2
1693002737,25.9,78.6,8.3,13.3,284,WNW,1006,29.7,0,0,66,15,27.4,81.3,10,6,1,15.7,25.2
1693002738,26,78.8,7.6,12.2,299,WNW,1006,29.7,0,0,65,21,27.4,81.3,10,6,1,12.8,20.5
1693002739,23.8,74.8,5.6,9,320,NW,1006,29.72,0,0,78,59,25.6,78.1,10,6,1,11.6,18.7
1693002740,22.7,72.9,2.5,4,214,SW,1007,29.74,0,0,80,18,24.9,76.8,10,6,1,5.1,8.3
1693002741,24,75.2,3.8,6.1,260,W,1006,29.71,0,0,72,26,25.8,78.4,10,6,1,8.1,13
1693002742,23.1,73.6,7.6,12.2,295,WNW,1007,29.72,0,0,73,9,25.1,77.2,10,6,1,15.9,25.6
1693002743,25.5,77.9,3.6,5.8,273,W,1005,29.68,0,0,79,44,27.7,81.9,10,6,1,6.9,11.2
1693002744,25.8,78.4,5.1,8.3,272,W,1005,29.69,0,0,69,69,27.5,81.5,10,6,1,9.8,15.8
1693002745,27.2,81,7.2,11.5,268,W,1004,29.65,0,0,63,13,28.8,83.8,10,6,1,15,24.1
1693002746,22,71.6,3.8,6.1,300,WNW,1009,29.8,0,0,88,0,24.5,76.1,5,3,1,14.3,23
1693002747,27.7,81.9,3.8,6.1,272,W,1004,29.65,0,0,60,10,29.2,84.6,10,6,1,8.1,13
1693002748,24.5,76.1,2.9,4.7,302,WNW,1006,29.71,0,0,78,44,26.4,79.5,10,6,1,5.4,8.6
1693002749,24.4,75.9,2.9,4.7,326,NNW,1005,29.67,0,0,88,32,26.7,80.1,10,6,1,6,9.7
1693002750,23.6,74.5,4.7,7.6,271,W,1007,29.75,0,0,79,8,25.5,77.9,10,6,1,8.7,14
1693002751,27.5,81.5,4,6.5,282,WNW,1004,29.65,0,0,58,9,28.9,84,10,6,1,8.5,13.7
1693002752,27.2,81,7.2,11.5,268,W,1004,29.65,0,0,63,13,28.8,83.8,10,6,1,15,24.1
1693002753,22,71.6,3.8,6.1,300,WNW,1009,29.8,0,0,88,0,24.5,76.1,5,3,1,15.9,25.6
1693002754,23.4,74.1,6.9,11.2,276,W,1007,29.75,0,0,77,9,25.3,77.5,10,6,1,13.2,21.2
1693002755,25,77,4.9,7.9,291,WNW,1006,29.72,0,0,68,44,26.5,79.7,10,6,1,9.8,15.8
1693002756,24.9,76.8,7.2,11.5,271,W,1006,29.69,0,0,73,12,26.6,79.9,10,6,1,15,24.1
1693002757,23.5,74.3,6.9,11.2,268,W,1007,29.73,0,0,75,11,25.3,77.5,10,6,1,14.1,22.7
1693002758,27.9,82.2,6.9,11.2,274,W,1005,29.67,0,0,62,30,29.9,85.8,10,6,1,11.9,19.1
1693002759,25.6,78.1,6.5,10.4,265,W,1006,29.7,0,0,66,10,27.1,80.8,10,6,1,12.5,20.2
1693002760,22,71.6,3.8,6.1,300,WNW,1009,29.8,0,0,88,0,24.5,76.1,5,3,1,15,24.1
1693002761,23.6,74.5,7.8,12.6,264,W,1007,29.73,0,0,74,13,25.4,77.7,10,6,1,15.9,25.6
1693002762,23.6,74.5,4.7,7.6,271,W,1007,29.75,0,0,79,8,25.5,77.9,10,6,1,8.7,14
1693002763,27.2,81,5.4,8.6,253,WSW,1005,29.67,0,0,56,8,28.4,83.1,10,6,1,10.5,16.9
1693002764,27.9,82.2,6.9,11.2,253,WSW,1003,29.63,0,0,54,5,29,84.2,10,6,1,14.5,23.4
1693002765,28.7,83.7,7.6,12.2,278,W,1003,29.62,0,0,55,4,30.2,86.4,10,6,1,15.7,25.2
1693002766,23,73.4,6.5,10.4,240,WSW,1007,29.74,0,0,83,5,25.1,77.2,10,6,1,12.8,20.5
1693002767,24.6,76.3,4.9,7.9,332,NNW,1006,29.7,0,0,80,50,26.6,79.9,10,6,1,10.3,16.6
1693002768,24.7,76.5,6.3,10.1,290,WNW,1007,29.72,0,0,71,80,26.3,79.3,10,6,1,12.5,20.2
1693002769,25,77,4.5,7.2,252,WSW,1005,29.68,0,0,74,15,26.8,80.2,10,6,1,9.4,15.1
1693002770,27.9,82.2,7.6,12.2,275,W,1004,29.64,0,0,53,5,28.8,83.8,10,6,1,15.9,25.6
1693002771,26.7,80.1,5.1,8.3,263,W,1005,29.67,0,0,67,18,28.5,83.3,10,6,1,10.3,16.6
1693002772,22,71.6,3.8,6.1,300,WNW,1009,29.8,0,0,88,0,24.5,76.1,5,3,1,14.1,22.7
1693002773,26,78.8,4.3,6.8,290,WNW,1002,29.59,0,0,94,50,29,84.2,3,1,1,11,17.6
1693002774,25.9,78.6,3.6,5.8,253,WSW,1004,29.65,0,0,68,8,27.6,81.7,10,6,1,7.6,12.2
1693002775,24.1,75.4,7.4,11.9,286,WNW,1007,29.74,0,0,78,10,26,78.8,10,6,1,12.8,20.5
1693002776,23.8,74.8,8.5,13.7,295,WNW,1006,29.72,0,0,70,8,25.5,77.9,10,6,1,17.4,28.1
1693002777,27,80.6,11.9,19.1,274,W,1004,29.65,0,0,50,4,27.6,81.7,10,6,1,22.6,36.4
1693002778,23.9,75,2.2,3.6,59,ENE,1006,29.7,0,0,87,33,26.1,79,10,6,1,1.8,2.9
1693002779,23.5,74.3,8.1,13,279,W,1007,29.73,0,0,76,10,25.4,77.7,10,6,1,16.3,26.3
1693002780,25.7,78.3,7.4,11.9,256,WSW,1005,29.68,0,0,65,9,27.2,81,10,6,1,15.4,24.8
1693002781,28,82.4,7.6,12.2,264,W,1004,29.65,0,0,59,9,29.6,85.3,10,6,1,15.7,25.2
1693002782,23.6,74.5,2.5,4,273,W,1007,29.72,0,0,72,13,25.4,77.7,10,6,1,5.1,8.3
1693002783,24.9,76.8,4.3,6.8,272,W,1005,29.68,0,0,71,25,26.6,79.9,10,6,1,8.9,14.4
1693002784,25.8,78.4,3.6,5.8,276,W,1005,29.67,0,0,72,17,27.7,81.9,10,6,1,6.7,10.8
1693002785,26,78.8,7.6,12.2,299,WNW,1006,29.7,0,0,65,21,27.4,81.3,10,6,1,12.8,20.5
1693002786,24.4,75.9,6.9,11.2,276,W,1007,29.75,0,0,87,16,26.7,80.1,10,6,1,12.1,19.4
1693002787,20.3,68.5,4,6.5,64,ENE,1008,29.76,0,0,88,12,20.3,68.5,10,6,1,6.5,10.4
1693002788,28.8,83.8,3.1,5,258,WSW,1003,29.62,0,0,57,8,30.6,87.1,10,6,1,6.5,10.4
1693002789,15.8,60.4,6.3,10.1,52,NE,1009,29.8,0,0,74,22,15.8,60.4,10,6,1,13.2,21.2
1693002790,20.3,68.5,4,6.5,64,ENE,1008,29.76,0,0,88,12,20.3,68.5,10,6,1,6.5,10.4
1693002791,25.9,78.6,2.2,3.6,318,NW,1004,29.65,0,0,81,25,28.4,83.1,10,6,1,2.5,4
1693002792,16.2,61.2,4.9,7.9,42,NE,1008,29.76,0,0,70,20,16.2,61.2,10,6,1,10.3,16.6
1693002793,20,68,4,6.5,84,E,1007,29.73,0,0,85,24,19.9,67.8,10,6,1,8.1,13
1693002794,29.2,84.6,6.3,10.1,272,W,1003,29.61,0,0,55,4,30.9,87.6,10,6,1,12.5,20.2
1693002795,25.7,78.3,2.9,4.7,77,ENE,1003,29.61,0,0,68,13,27.3,81.1,10,6,1,6,9.7
1693002796,14.8,58.6,2.2,3.6,98,E,1011,29.84,0.1,0,79,80,14.8,58.6,10,6,1,2.5,4
1693002797,10.2,50.4,2.5,4,312,NW,1011,29.85,0,0,80,10,10.3,50.5,10,6,1,5.1,8.3
1693002798,14.8,58.6,2.2,3.6,98,E,1011,29.84,0.1,0,79,80,14.8,58.6,10,6,1,2.5,4
1693002799,14.8,58.6,2.2,3.6,98,E,1011,29.84,0.1,0,79,80,14.8,58.6,10,6,1,2.5,4
1693002800,25.7,78.3,2.9,4.7,77,ENE,1003,29.61,0,0,68,13,27.3,81.1,10,6,1,6,9.7
1693002801,5.5,41.9,4.3,6.8,283,WNW,1012,29.88,0,0,49,3,4,39.2,10,6,1,6,9.7
1693002802,14.9,58.8,2.2,3.6,27,NNE,1011,29.85,0,0,76,11,14.9,58.8,10,6,1,1.6,2.5
1693002803,15.5,59.9,4.9,7.9,57,ENE,1009,29.79,0,0,81,19,15.5,59.9,10,6,1,10.3,16.6
1693002804,14.9,58.8,2.2,3.6,27,NNE,1011,29.85,0,0,76,11,14.9,58.8,10,6,1,1.6,2.5
1693002805,19.3,66.7,4.5,7.2,30,NNE,1009,29.8,0,0,80,22,19.3,66.7,10,6,1,5.4,8.6
1693002806,12,53.6,2.2,3.6,23,NNE,1011,29.85,0.3,0.01,75,75,12,53.6,10,6,1,2.5,4
1693002807,25.7,78.3,2.9,4.7,77,ENE,1003,29.61,0,0,68,13,27.3,81.1,10,6,1,6,9.7
1693002808,12,53.6,2.2,3.6,23,NNE,1011,29.85,0.3,0.01,75,75,12,53.6,10,6,1,2.5,4
1693002809,29.3,84.7,6.5,10.4,265,W,1003,29.62,0,0,53,6,30.8,87.4,10,6,1,12.8,20.5
1693002810,14.2,57.6,5.4,8.6,82,E,1010,29.83,0,0,79,10,13.9,57,10,6,1,11.2,18
1693002811,26,78.8,3.1,5,84,E,1003,29.61,0,0,69,13,27.8,82,10,6,1,6.3,10.1
1693002812,25.2,77.4,4.5,7.2,63,ENE,1003,29.62,0,0,70,13,26.9,80.4,10,6,1,9.4,15.1
1693002813,11.3,52.3,4.9,7.9,244,WSW,1012,29.89,0,0,62,6,10.6,51.1,10,6,1,5.6,9
1693002814,13.1,55.6,2.2,3.6,63,ENE,1011,29.85,0,0,86,24,13.1,55.6,10,6,1,2.9,4.7
1693002815,25.5,77.9,5.6,9,228,SW,1008,29.75,0,0,88,72,28.3,82.9,10,6,1,9.6,15.5
1693002816,26.1,79,7.6,12.2,262,W,1007,29.75,0,0,78,10,28.5,83.3,10,6,1,11.9,19.1
1693002817,26.8,80.2,9.4,15.1,260,W,1007,29.74,0,0,73,26,29.1,84.4,10,6,1,13.4,21.6
1693002818,25.6,78.1,13.4,21.6,241,WSW,1005,29.67,0,0,58,0,26.7,80.1,10,6,1,23.9,38.5
1693002819,28.3,82.9,6.9,11.2,209,SSW,1007,29.73,0,0,76,9,32.3,90.1,10,6,1,8.1,13
1693002820,27,80.6,4.3,6.8,280,W,1003,29.62,0,0,84,0,28,82.4,5,3,1,13.2,21.2
1693002821,27,80.6,11.2,18,268,W,1007,29.72,0,0,66,36,28.9,84,10,6,1,15.4,24.8
1693002822,27.3,81.1,8.1,13,286,WNW,1007,29.72,0,0,67,9,29.3,84.7,10,6,1,13,20.9
1693002823,24,75.2,6.5,10.4,271,W,1008,29.75,0,0,84,9,26.1,79,10,6,1,10.1,16.2
1693002824,23,73.4,6.5,10.4,240,WSW,1007,29.74,0,0,83,5,25.1,77.2,10,6,1,12.8,20.5
1693002825,25,77,7.4,11.9,245,WSW,1007,29.75,0,0,75,8,26.8,80.2,10,6,1,11,17.6
1693002826,26.2,79.2,6.7,10.8,275,W,1006,29.72,0,0,74,5,28.3,82.9,10,6,1,11.6,18.7
1693002827,26.8,80.2,5.4,8.6,290,WNW,1006,29.72,0,0,75,6,29.3,84.7,10,6,1,8.7,14
1693002828,26.3,79.3,6.7,10.8,223,SW,1007,29.74,0,0,80,14,29.1,84.4,10,6,1,10.7,17.3
1693002829,26.1,79,7.8,12.6,262,W,1007,29.75,0,0,77,10,28.5,83.3,10,6,1,12.3,19.8
1693002830,23.5,74.3,4,6.5,248,WSW,1008,29.75,0,0,87,11,25.7,78.3,10,6,1,7.2,11.5
1693002831,26.8,80.2,9.6,15.5,225,SW,1007,29.72,0,0,76,10,29.5,85.1,10,6,1,13.4,21.6
1693002832,26,78.8,6.7,10.8,237,WSW,1008,29.75,0,0,85,63,29,84.2,10,6,1,11,17.6
1693002833,26.2,79.2,7.4,11.9,241,WSW,1008,29.75,0,0,84,56,29.3,84.7,10,6,1,11.9,19.1
1693002834,26.1,79,10.1,16.2,237,WSW,1007,29.73,0,0,75,6,28.2,82.8,10,6,1,14.8,23.8
1693002835,26.6,79.9,8.5,13.7,237,WSW,1007,29.74,0,0,76,7,29.2,84.6,10,6,1,12.3,19.8
1693002836,25.5,77.9,5.6,9,228,SW,1008,29.75,0,0,88,72,28.3,82.9,10,6,1,9.6,15.5
1693002837,28,82.4,10.5,16.9,280,W,1006,29.71,0,0,66,0,31.2,88.2,4,2,1,12.5,20.2
1693002838,26.3,79.3,9.4,15.1,247,WSW,1007,29.73,0,0,71,10,28.2,82.8,10,6,1,13.4,21.6
1693002839,28,82.4,10.5,16.9,280,W,1006,29.71,0,0,66,0,30.7,87.2,4,2,1,13.2,21.2
1693002840,25.7,78.3,5.4,8.6,227,SW,1008,29.75,0,0,87,76,28.6,83.5,10,6,1,8.9,14.4
1693002841,26.3,79.3,12.1,19.4,247,WSW,1005,29.66,2.1,0.08,90,77,30.1,86.2,9,5,1,18.8,30.2
1693002842,26.6,79.9,3.1,5,263,W,1004,29.65,0.4,0.02,85,75,30.1,86.2,9,5,1,5.4,8.6
1693002843,27.8,82,4.5,7.2,230,SW,1004,29.64,0,0,82,33,32.1,89.8,10,6,1,6.7,10.8
1693002844,25.9,78.6,14.3,23,308,NW,1006,29.7,6,0.24,87,78,29,84.2,7,4,1,25.9,41.8
1693002845,25,77,4.5,7.2,269,W,1007,29.72,0.7,0.03,83,77,27.2,81,9,5,1,8.3,13.3
1693002846,26.3,79.3,4,6.5,294,WNW,1004,29.64,0,0,81,47,29.2,84.6,10,6,1,7.4,11.9
1693002847,24.9,76.8,3.8,6.1,289,WNW,1006,29.72,3.9,0.15,83,70,27.2,81,7,4,1,6.7,10.8
1693002848,26,78.8,5.6,9,226,SW,1005,29.66,0,0,88,31,29.3,84.7,10,6,1,10.3,16.6
1693002849,26.5,79.7,2.2,3.6,217,SW,1004,29.64,0,0,85,47,29.9,85.8,10,6,1,2,3.2
1693002850,25.8,78.4,12.5,20.2,255,WSW,1007,29.75,4.7,0.19,69,69,27.4,81.3,7,4,1,22.8,36.7
